GID,IDENT,NUMERO,NUMERO_X,NUMERO_Y,NUMERO_O,POP_MUN,POP_CAP,POP_TOT,POP_SDC,NB_LOG_P,NB_LOG_S,NB_LOG_O,NB_LOG_V,NB_LOG_T,CDATE,MDATE
3468,063SL02,SL02,1420042.15,4192580.37,0,43,0,43,43,21,0,0,1,22,19951201102600,20060905225700
3469,063SL01,SL01,1419887.21,4192647.75,0,103,0,103,103,39,1,0,1,41,19951201102700,20060905225700
3470,063SM28,SM28,1420052,4192699.13,0,163,0,163,163,77,0,1,0,78,19951201102700,20060905225700
3471,063SM29,SM29,1419988.23,4192789.19,0,76,0,76,76,35,0,0,1,36,19951201102700,20060905225700
3472,063SN04,SN04,1419814.89,4192767.23,0,15,0,15,15,6,0,0,0,6,19951201102700,20060905225700
3736,167AH10,AH10,1421542.91,4188567.44,0,275,0,275,275,128,1,1,3,133,19951204143700,20060905225800
3737,167AH11,AH11,1421732.59,4188542.9,0,84,0,84,84,42,0,0,0,42,19951204143700,20060905225800
3738,167AH12,AH12,1421715.97,4188474.41,0,65,0,65,65,26,0,0,1,27,19951204143700,20060905225800
3739,167AH13,AH13,1421693.37,4188375.09,0,300,0,300,300,100,0,1,1,102,19951204143700,20060905225800
4196,056BZ03,BZ03,1413443.39,4197101.82,0,0,0,0,0,0,0,0,0,0,19951208154300,20060905225800
4197,056BY04,BY04,1413634.73,4196945.34,0,68,0,68,68,44,0,1,1,46,19951208160600,20060905225800
3730,167AD14,AD14,1420285.49,4188030.9,0,791,0,791,791,319,0,2,12,333,19951204142500,20060905225800
1237,318BK01,BK01,1414511.44,4186472.97,0,51,0,51,51,25,0,1,0,26,19951123160500,20060905225500
1238,318BI09,BI09,1414317.71,4186345.51,0,35,0,35,35,14,0,0,0,14,19951123160500,20060905225500
1239,318BI34,BI34,1414187.24,4186262.23,0,19,0,19,19,9,0,0,0,9,19951123160500,20060905225500
1240,318BI35,BI35,1414238.75,4186320.69,0,39,0,39,39,18,0,0,1,19,19951123160500,20060905225500
1241,318BI33,BI33,1414111.03,4186227.77,0,33,0,33,33,15,0,0,0,15,19951123160600,20060905225500
1242,318BI32,BI32,1414079.77,4186280.16,0,22,0,22,22,7,0,0,0,7,19951123160600,20060905225500
1243,318BI04,BI04,1413981.17,4186189.63,51.7,23,0,23,23,12,0,0,0,12,19951123160600,20060905225500
1244,318BI14,BI14,1413998.76,4186151.15,0,46,0,46,46,23,1,0,0,24,19951123160600,20060905225500
1245,318BI03,BI03,1413869.3,4186118.3,0,9,0,9,9,7,0,0,1,8,19951123160700,20060905225500
1246,318BI37,BI37,1413606.04,4186008.98,0,209,0,209,209,86,0,0,1,87,19951123160800,20060905225500
1247,318BM17,BM17,1413868.03,4185371.04,0,33,0,33,33,15,0,0,0,15,19951123161700,20060905225500
1248,318BM16,BM16,1413960.57,4185387.55,0,26,0,26,26,12,0,0,1,13,19951123161700,20060905225500
1249,318BM15,BM15,1414031.73,4185337.26,0,47,0,47,47,24,0,0,0,24,19951123161700,20060905225500
1250,318BM12,BM12,1413814.23,4185292.98,0,0,0,0,0,0,0,0,0,0,19951123161700,20060905225500
1251,318BH02,BH02,1413558.44,4185867.48,0,33,0,33,33,14,0,0,0,14,19951123162000,20060905225500
1372,318BX12,BX12,1410466.85,4184728.46,0,0,0,0,0,0,0,0,0,0,19951124110400,20060905225500
1373,318BX04,BX04,1410357.18,4184367.29,0,69,0,69,69,25,1,0,1,27,19951124111200,20060905225500
4252,056CK01,CK01,1412075.26,4197102.45,0,38,0,38,38,15,0,0,0,15,19951208164200,20060905225800
4253,056CK02,CK02,1412393.75,4197102.29,0,103,0,103,103,31,0,0,0,31,19951208164200,20060905225800
4254,056CK03,CK03,1412320.35,4196985.8,0,53,0,53,53,22,0,0,1,23,19951208164200,20060905225800
4255,056CK04,CK04,1412278.23,4196836.14,0,179,0,179,179,70,1,0,3,74,19951208164200,20060905225800
4256,056CK07,CK07,1412322.89,4196676.51,0,28,0,28,28,11,0,0,0,11,19951208164200,20060905225800
4257,056CK05,CK05,1412414.07,4196717.82,0,32,0,32,32,14,0,0,0,14,19951208164200,20060905225800
4258,056CK06,CK06,1412499.97,4196609.15,0,30,0,30,30,11,3,0,1,15,19951208164200,20060905225800
4259,056CI03,CI03,1412745.53,4197224.22,0,161,0,161,161,49,0,0,0,49,19951208164600,20060905225800
4260,056CI02,CI02,1412755.44,4197003.03,0,234,0,234,234,69,0,0,0,69,19951208164600,20060905225800
4261,056CI01,CI01,1412635.14,4196942.23,0,5,0,5,5,3,0,0,0,3,19951208164600,20060905225800
4262,056BX07,BX07,1412708.81,4196785.65,0,81,0,81,81,35,0,0,3,38,19951208164600,20060905225800
4263,056BX06,BX06,1412753.09,4196582.6,0,60,0,60,60,32,0,0,7,39,19951208164600,20060905225800
4264,056BX08,BX08,1412893.64,4196702.44,0,37,0,37,37,14,0,0,0,14,19951208164600,20060905225800
3559,069AM20,AM20,1416007.04,4190285.63,0,41,0,41,41,19,0,0,2,21,19951201162400,20060905225700
3560,069AM05,AM05,1415970.12,4190351.08,0,120,0,120,120,60,2,2,5,69,19951201162400,20060905225700
3561,069AM06,AM06,1416053.5,4190407.59,0,23,0,23,23,10,0,0,1,11,19951201162400,20060905225700
3562,069AM07,AM07,1416150.39,4190426.48,0,41,0,41,41,24,0,0,2,26,19951201162400,20060905225700
3563,069AM21,AM21,1416068.77,4190348.25,0,47,0,47,47,23,0,1,1,25,19951201162400,20060905225700
3564,069AM08,AM08,1416163.57,4190355.3,0,67,0,67,67,31,0,0,9,40,19951201162400,20060905225700
3565,069AM19,AM19,1415787.51,4190234.26,0,94,0,94,94,42,0,1,3,46,19951201162500,20060905225700
2153,063KJ14,KJ14,1417625.3,4188414.5,341.2,49,0,49,49,39,0,3,17,59,19951128150000,20060905225600
4129,032AK15,AK15,1422790.31,4194843.45,0,107,0,107,107,37,0,0,1,38,19951206121300,20060905225800
4130,032AK11,AK11,1422555.7,4194567.41,0,45,0,45,45,18,0,0,0,18,19951206121400,20060905225800
3365,063YP01,YP01,1412999.95,4190357.56,0,72,0,72,72,37,0,1,2,40,19951130160100,20060905225700
3366,063YM03,YM03,1412927.18,4190459.44,0,39,0,39,39,16,0,0,0,16,19951130160100,20060905225700
3367,063YM02,YM02,1412946.35,4190521.38,0,26,0,26,26,10,0,0,0,10,19951130160100,20060905225700
3368,063YM04,YM04,1412744.92,4190452.76,0,439,0,439,439,177,1,1,14,193,19951130160500,20060905225700
3369,063YL04,YL04,1412584.14,4190532.85,0,19,0,19,19,8,0,0,0,8,19951130160700,20060905225700
3370,063YL03,YL03,1412632.41,4190606.96,0,37,0,37,37,19,0,0,0,19,19951130160700,20060905225700
3371,063YL08,YL08,1412582.37,4190605.78,53.3,22,0,22,22,10,0,0,0,10,19951130160700,20060905225700
3372,063YL02,YL02,1412582.2,4190783.11,331.7,58,0,58,58,28,0,0,3,31,19951130160800,20060905225700
3373,063YL05,YL05,1412619.63,4190801.68,0,23,0,23,23,14,0,0,0,14,19951130160800,20060905225700
3374,063YL06,YL06,1412702.7,4190832.01,0,19,0,19,19,7,0,0,0,7,19951130160800,20060905225700
3375,063YL07,YL07,1412641.14,4190894.66,0,35,0,35,35,15,0,0,1,16,19951130161000,20060905225700
3376,063YX01,YX01,1412736.67,4190953.55,59.8,8,0,8,8,3,0,0,0,3,19951130161100,20060905225700
3377,063YX02,YX02,1412960.46,4190947.77,0,334,0,334,334,112,0,0,9,121,19951130161200,20060905225700
3673,069AP11,AP11,1414060.5,4191258.03,0,54,0,54,54,22,0,0,4,26,19951204112000,20060905225700
3674,069AP12,AP12,1414057.29,4191363.65,0,92,0,92,92,40,1,0,1,42,19951204112000,20060905225700
3409,063SA06,SA06,1419330.22,4191109.9,0,0,0,0,0,0,0,0,0,0,19951201100800,20060905225700
3410,063SA05,SA05,1419430.36,4190984.31,0,0,0,0,0,0,0,0,0,0,19951201100800,20060905225700
3411,063SA09,SA09,1419436.02,4191128.05,0,0,0,0,0,0,0,0,0,0,19951201100800,20060905225700
3413,063SC07,SC07,1419534.66,4191421.35,0,136,0,136,136,57,0,0,4,61,19951201100800,20060905225700
3414,063SC06,SC06,1419591.54,4191382.7,0,9,0,9,9,7,0,0,0,7,19951201100800,20060905225700
3415,063SC05,SC05,1419636.35,4191375.87,345.2,7,0,7,7,2,0,0,0,2,19951201100800,20060905225700
3416,063SC08,SC08,1419458.48,4191503.93,344.3,19,0,19,19,8,0,0,1,9,19951201100800,20060905225700
3417,063SC04,SC04,1419588.66,4191557.32,0,160,0,160,160,90,0,0,16,106,19951201100800,20060905225700
3418,063SD05,SD05,1419313.75,4191578.8,0,144,0,144,144,68,0,0,5,73,19951201100900,20060905225700
3419,063SD04,SD04,1419111.81,4191639.24,0,7,0,7,7,2,0,1,0,3,19951201100900,20060905225700
3420,063SW01,SW01,1418222.24,4191494.46,0,0,0,0,0,0,0,0,0,0,19951201101400,20060905225700
3421,063RW11,RW11,1418476.58,4191295.91,0,0,0,0,0,0,0,0,0,0,19951201101500,20060905225700
3422,063SW02,SW02,1418623.86,4191618.58,0,49,0,49,49,1,0,3,0,4,19951201101500,20060905225700
3423,063SV01,SV01,1419011.83,4191951.16,0,42,0,42,42,4,0,0,0,4,19951201101500,20060905225700
3424,063SE05,SE05,1419353.94,4191980.45,0,241,0,241,241,86,0,1,2,89,19951201101600,20060905225700
3425,063ST10,ST10,1419283.12,4192270.82,0,8,0,8,8,4,0,0,1,5,19951201101600,20060905225700
3426,063ST09,ST09,1419484.86,4192186.9,0,85,0,85,85,40,0,4,2,46,19951201101600,20060905225700
3427,063ST11,ST11,1419528.05,4192259.88,0,126,0,126,126,61,1,0,5,67,19951201101600,20060905225700
3705,167BC03,BC03,1419996.57,4187593.99,0,37,0,37,37,16,0,1,3,20,19951204135700,20060905225800
1374,318BY02,BY02,1410184.5,4184717.62,0,35,0,35,35,15,0,0,1,16,19951124111200,20060905225500
1375,318BY01,BY01,1410182.99,4184814.14,311.7,32,0,32,32,12,0,0,0,12,19951124111400,20060905225500
1376,318BY05,BY05,1410145.01,4184465,0,172,0,172,172,74,0,1,0,75,19951124111500,20060905225500
1377,318BY07,BY07,1409964.89,4184573.09,0,35,0,35,35,16,1,0,0,17,19951124111500,20060905225500
1378,318BY06,BY06,1409931.63,4184424.27,0,63,0,63,63,21,0,0,0,21,19951124111600,20060905225500
1379,318CP02,CP02,1410190.77,4184218.3,0,14,0,14,14,6,0,0,1,7,19951124111600,20060905225500
1380,318AY05,AY05,1410021.53,4184954.71,0,66,0,66,66,28,0,0,0,28,19951124111600,20060905225500
1381,318AY06,AY06,1410124.54,4184860.62,0,23,0,23,23,12,0,0,0,12,19951124111600,20060905225500
1382,318AY08,AY08,1409989.1,4184901.74,0,76,0,76,76,29,0,0,0,29,19951124111600,20060905225500
1383,318CR02,CR02,1410689.41,4183994.26,0,305,0,305,305,32,0,4,1,37,19951124112500,20060905225500
1384,318CP03,CP03,1410237.39,4184068.78,0,45,0,45,45,23,0,1,0,24,19951124111800,20060905225500
1385,318CS11,CS11,1411012.8,4183974.18,0,0,0,0,0,0,0,0,0,0,19951124112500,20060905225500
1386,318DW05,DW05,1410380.6,4183700.07,0,151,0,151,151,50,0,1,0,51,19951124112500,20060905225500
1387,318DW04,DW04,1410328.75,4183860.28,0,37,0,37,37,17,0,0,0,17,19951124112600,20060905225500
1388,318CP04,CP04,1410289.56,4183945.84,0,47,0,47,47,17,0,0,1,18,19951124112600,20060905225500
1389,318DW12,DW12,1410241.64,4183642.71,0,57,0,57,57,22,0,0,1,23,19951124112600,20060905225500
1716,063CU01,CU01,1418038.33,4186920.6,0,151,0,151,151,75,0,1,20,96,19951128113300,20060905225600
1717,063CU02,CU02,1418055.03,4186849.42,0,183,0,183,183,100,0,0,9,109,19951128113300,20060905225600
1718,063CX03,CX03,1418369.11,4186711.55,0,82,0,82,82,38,0,0,9,47,19951128113300,20060905225600
1719,063CX02,CX02,1418311.44,4186654.89,0,70,0,70,70,35,0,0,3,38,19951128113300,20060905225600
2317,063PD10,PD10,1417033.37,4189492.5,307.2,80,0,80,80,35,2,1,3,41,19951128155000,20060905225600
2318,063PH02,PH02,1417221.67,4189459.96,0,0,0,0,0,0,0,0,0,0,19951128155000,20060905225600
2319,063PI09,PI09,1417425.81,4189252.58,0,45,0,45,45,31,2,0,10,43,19951128155100,20060905225600
2320,063PI10,PI10,1417378.98,4189276.51,0,60,0,60,60,37,2,1,7,47,19951128155100,20060905225600
2321,063PI08,PI08,1417499.39,4189276.4,0,69,0,69,69,41,0,1,4,46,19951128155100,20060905225600
2322,063PI07,PI07,1417602.02,4189286.79,0,67,0,67,67,35,2,1,17,55,19951128155100,20060905225600
2323,063PI06,PI06,1417722.53,4189297.96,0,134,0,134,134,64,1,2,7,74,19951128155100,20060905225600
2324,063PC04,PC04,1416834.81,4189544.34,0,165,0,165,165,82,1,3,14,100,19951128155100,20060905225600
2325,063PB13,PB13,1416857.58,4189653.24,0,44,0,44,44,23,0,1,5,29,19951128155200,20060905225600
2326,063PB12,PB12,1416920.64,4189673.22,0,9,0,9,9,3,0,1,0,4,19951128155200,20060905225600
2327,063PB16,PB16,1416954.57,4189737.1,0,55,0,55,55,28,0,1,2,31,19951128155200,20060905225600
2328,063PB15,PB15,1416912.22,4189777.79,337,15,0,15,15,11,0,0,4,15,19951128155200,20060905225600
2329,063PB02,PB02,1416932.11,4189810.45,0,67,0,67,67,39,0,3,7,49,19951128155200,20060905225600
2330,063PB26,PB26,1416796.44,4189706.4,0,109,0,109,109,65,0,2,28,95,19951128155200,20060905225600
2331,063PN20,PN20,1417214.5,4189634.54,333.5,50,0,50,50,23,0,0,1,24,19951128155300,20060905225600
2332,063PN21,PN21,1417291.18,4189595.67,335.1,32,0,32,32,17,0,0,1,18,19951128155300,20060905225600
2333,063PN22,PN22,1417381.16,4189552.72,334.6,61,0,61,61,27,0,2,0,29,19951128155300,20060905225600
3836,119AW09,AW09,1420565.56,4189461.74,0,144,0,144,144,56,0,1,3,60,19951204164400,20060905225800
3675,069AP09,AP09,1414212.22,4191325.02,0,48,0,48,48,18,0,0,0,18,19951204112000,20060905225700
3676,069AP18,AP18,1414109.61,4191429.44,0,56,0,56,56,20,0,0,2,22,19951204112000,20060905225700
3677,069AP13,AP13,1413937.85,4191437.15,0,42,0,42,42,18,0,0,3,21,19951204112000,20060905225700
3678,069AP14,AP14,1413868.08,4191508.15,0,44,0,44,44,17,0,0,0,17,19951204112000,20060905225700
3679,069AP15,AP15,1413982.3,4191548.56,0,68,0,68,68,26,0,0,2,28,19951204112000,20060905225700
3680,069AP20,AP20,1414040.92,4191622.58,0,54,0,54,54,28,0,0,3,31,19951204112000,20060905225700
3681,069AP03,AP03,1414101.55,4191690.37,0,0,0,0,0,0,0,0,0,0,19951204112000,20060905225700
3346,063YN02,YN02,1413302.7,4190549.32,0,106,0,106,106,43,0,0,1,44,19951130154000,20060905225700
3347,063YN03,YN03,1413212.05,4190599.8,0,53,0,53,53,23,1,0,0,24,19951130154000,20060905225700
3348,063YN04,YN04,1413119.26,4190644.08,0,155,0,155,155,49,0,1,2,52,19951130154000,20060905225700
3349,063YD01,YD01,1413186.39,4190831.01,67.1,26,0,26,26,14,0,0,2,16,19951130154100,20060905225700
3350,063YD02,YD02,1413239.89,4190825.23,0,77,0,77,77,39,2,1,0,42,19951130154100,20060905225700
3351,063YH04,YH04,1413412.76,4191093.7,312.6,17,0,17,17,5,0,0,0,5,19951130154100,20060905225700
3352,063YH03,YH03,1413443.4,4191128.84,0,30,0,30,30,15,0,0,1,16,19951130154100,20060905225700
3633,069AD07,AD07,1415970.59,4192187.17,0,29,0,29,29,11,0,0,0,11,19951204100900,20060905225700
3634,069AD06,AD06,1415901.89,4192179.45,0,30,0,30,30,14,0,0,0,14,19951204100900,20060905225700
3635,069AD16,AD16,1415884.71,4192117.21,0,8,0,8,8,3,0,0,0,3,19951204100900,20060905225700
3636,069AD10,AD10,1415953.02,4192081.25,0,24,0,24,24,13,1,0,2,16,19951204101000,20060905225700
3637,069AD17,AD17,1415982.32,4192131.49,335.1,0,0,0,0,0,0,0,0,0,19951204101000,20060905225700
3638,069AD05,AD05,1415829.04,4192171.77,0,31,0,31,31,14,0,0,1,15,19951204101000,20060905225700
3639,069AD04,AD04,1415741.84,4192189.17,0,26,0,26,26,11,0,0,0,11,19951204101000,20060905225700
3640,069AD03,AD03,1415659.08,4192237.73,0,5,0,5,5,1,0,0,0,1,19951204101000,20060905225700
3706,167BC06,BC06,1420190.4,4187744.09,0,113,0,113,113,48,0,4,5,57,19951204135800,20060905225800
3707,167BC04,BC04,1420467.44,4187531.87,0,60,0,60,60,28,0,0,1,29,19951204135900,20060905225800
3708,167AB03,AB03,1419940.8,4187851.14,0,6,0,6,6,1,0,0,0,1,19951204140100,20060905225800
3770,167AL25,AL25,1422907.34,4188669.06,0,160,0,160,160,49,0,0,0,49,19951204151000,20060905225800
3771,167AL26,AL26,1422924.1,4188707.24,0,24,0,24,24,7,0,0,0,7,19951204151000,20060905225800
3772,167AM09,AM09,1422913.25,4188499.69,0,0,0,0,0,0,0,0,0,0,19951204152200,20060905225800
3773,167AM10,AM10,1423133.7,4188307.18,0,94,0,94,94,27,0,0,0,27,19951204152300,20060905225800
3774,167AM04,AM04,1423427.77,4188161.99,0,28,0,28,28,10,0,0,0,10,19951204152300,20060905225800
3775,167AM03,AM03,1423515.4,4188369.48,0,32,0,32,32,12,0,0,0,12,19951204152300,20060905225800
3776,167AN08,AN08,1423097.37,4187937.14,0,74,0,74,74,20,0,0,0,20,19951204153100,20060905225800
4017,249AB29,AB29,1421656.27,4193597.11,0,74,0,74,74,30,0,0,4,34,19951205141500,20060905225800
4018,249AB10,AB10,1421609.29,4193526.71,0,57,0,57,57,42,0,0,2,44,19951205141500,20060905225800
1720,063CX04,CX04,1418484.85,4186703.01,311,44,0,44,44,20,0,0,0,20,19951128113300,20060905225600
1721,063CX05,CX05,1418395.01,4186603.08,39.6,72,0,72,72,43,0,1,5,49,19951128113400,20060905225600
1722,063CX01,CX01,1418180.94,4186588.46,0,316,0,316,316,155,1,1,22,179,19951128113400,20060905225600
1723,063CZ03,CZ03,1418392.02,4186920.34,56.7,212,0,212,212,112,0,1,27,140,19951128113400,20060905225600
1724,063CZ02,CZ02,1418337.76,4186971.39,51.4,105,0,105,105,57,0,0,20,77,19951128113400,20060905225600
1725,063CZ04,CZ04,1418200.47,4186947.66,319.4,0,0,0,0,0,0,0,0,0,19951128113400,20060905225600
1726,063CS02,CS02,1417597.02,4186467.94,0,694,0,694,694,530,0,6,72,608,19951128113600,20060905225600
1727,063CS01,CS01,1417632.7,4186656.45,0,281,0,281,281,189,3,1,35,228,19951128113600,20060905225600
1728,063CR03,CR03,1417962.18,4186730.7,0,92,0,92,92,56,3,0,7,66,19951128113700,20060905225600
1729,063CR04,CR04,1418003,4186645.46,0,164,0,164,164,73,0,3,8,84,19951128113700,20060905225600
1730,063CR05,CR05,1418029.75,4186534.35,0,124,0,124,124,68,0,4,6,78,19951128113700,20060905225600
1731,063CR06,CR06,1417970.34,4186475.97,0,120,0,120,120,79,1,1,8,89,19951128113700,20060905225600
1732,063CR01,CR01,1417712.33,4186488.62,0,240,0,240,240,168,1,3,29,201,19951128113700,20060905225600
1733,063CR02,CR02,1417837.85,4186579.34,0,142,0,142,142,76,0,0,25,101,19951128113700,20060905225600
1734,063CT06,CT06,1417938.66,4186815.79,0,233,0,233,233,142,0,1,21,164,19951128113800,20060905225600
1735,063CT05,CT05,1417927.51,4186926.77,0,87,0,87,87,52,1,1,11,65,19951128113800,20060905225600
1736,063CT04,CT04,1417850.74,4186865.07,0,347,0,347,347,218,2,7,34,261,19951128113800,20060905225600
1737,063CT15,CT15,1417796.59,4186813.57,0,81,0,81,81,60,0,1,6,67,19951128113800,20060905225600
3646,069AC07,AC07,1415582.84,4191776.71,0,271,0,271,271,116,1,2,4,123,19951204102000,20060905225700
1553,318PED5,PED5,1405181.3,4183706.53,0,271,0,271,271,92,1,0,4,97,19951127162300,20060905225500
1554,063CE02,CE02,1417512.4,4185440.94,0,70,0,70,70,37,1,0,3,41,19951128093100,20060905225500
3837,119AW08,AW08,1420630.16,4189403.08,0,18,0,18,18,12,0,0,0,12,19951204164400,20060905225800
3838,119AW04,AW04,1420487.46,4189465.42,0,166,0,166,166,66,0,0,7,73,19951204164400,20060905225800
3839,119AW03,AW03,1420515.45,4189230.77,0,86,0,86,86,24,0,0,0,24,19951204164400,20060905225800
3840,119AW01,AW01,1420717.77,4189340.2,0,112,0,112,112,51,0,0,3,54,19951204164400,20060905225800
4081,249AY19,AY19,1422018.24,4192130.75,0,108,0,108,108,53,0,2,5,60,19951205154700,20060905225800
4082,249AW05,AW05,1421543.58,4192068.68,0,47,0,47,47,24,0,0,3,27,19951205160700,20060905225800
4083,249AW10,AW10,1421471,4191824.17,0,49,0,49,49,21,1,0,2,24,19951205160700,20060905225800
4084,249AW15,AW15,1421691.77,4192096.97,0,4,0,4,4,3,0,0,0,3,19951205160700,20060905225800
4085,249AW08,AW08,1421616.04,4191976.47,0,0,0,0,0,0,0,0,0,0,19951205160700,20060905225800
4086,249AW16,AW16,1421784.6,4192079.25,0,128,0,128,128,45,0,1,1,47,19951205160700,20060905225800
4087,249AW11,AW11,1421720.58,4191847.35,0,32,0,32,32,13,1,0,0,14,19951205160700,20060905225800
3492,063GN01,GN01,1420014.37,4191750.19,0,37,0,37,37,2,0,0,0,2,19951201114300,20060905225700
3493,063GM01,GM01,1419914.36,4191386.48,0,186,0,186,186,5,0,0,4,9,19951201114300,20060905225700
3494,063FM01,FM01,1420292.82,4191211.51,0,0,0,0,0,0,0,0,0,0,19951201114400,20060905225700
3495,063AB01,AB01,1420493.58,4191183.35,0,123,0,123,123,42,0,1,9,52,19951201114400,20060905225700
4092,249AW13,AW13,1421672.1,4191620.93,0,751,0,751,751,324,0,1,6,331,19951205160700,20060905225800
4093,249AW22,AW22,1421776.22,4191604.53,0,161,0,161,161,42,0,0,0,42,19951205160800,20060905225800
3641,069AD15,AD15,1415740.82,4192072.72,0,151,0,151,151,53,0,0,7,60,19951204101000,20060905225700
3642,069AD13,AD13,1415825.43,4191997.11,0,83,0,83,83,35,0,0,0,35,19951204101000,20060905225700
3643,069AD11,AD11,1415990.62,4191862.57,0,319,0,319,319,164,0,0,11,175,19951204101000,20060905225700
3879,119AY01,AY01,1420647.35,4190156.7,0,121,0,121,121,52,0,0,2,54,19951205102400,20060905225800
3880,119AY18,AY18,1420732.9,4190035.11,0,11,0,11,11,6,0,0,1,7,19951205102400,20060905225800
3881,119AY09,AY09,1420833.64,4190040.27,0,63,0,63,63,21,0,0,0,21,19951205102400,20060905225800
3882,119AY17,AY17,1420954.22,4190009,0,15,0,15,15,7,0,0,0,7,19951205102400,20060905225800
3883,119AY16,AY16,1420962.92,4190083.45,0,48,0,48,48,24,1,0,1,26,19951205102400,20060905225800
3884,119AY08,AY08,1420846.49,4190126.76,0,13,0,13,13,7,0,0,1,8,19951205102400,20060905225800
3885,119AY03,AY03,1420918.98,4190355.73,0,108,0,108,108,44,0,0,4,48,19951205102400,20060905225800
3886,119AY04,AY04,1420988.02,4190419.57,0,103,0,103,103,37,1,1,6,45,19951205102400,20060905225800
3887,119AY05,AY05,1421051.23,4190509.66,0,61,0,61,61,29,0,1,4,34,19951205102500,20060905225800
3888,119AY06,AY06,1421058.48,4190416.95,0,36,0,36,36,20,0,0,0,20,19951205102500,20060905225800
3889,119AY07,AY07,1421058.26,4190161.16,0,78,0,78,78,32,0,0,6,38,19951205102600,20060905225800
3890,119AZ09,AZ09,1420919.61,4190659.83,0,78,0,78,78,26,0,0,0,26,19951205103300,20060905225800
3891,119AZ11,AZ11,1420998.01,4190643.03,0,86,0,86,86,27,1,0,1,29,19951205103300,20060905225800
3892,119AZ10,AZ10,1421015.43,4190791.92,0,43,0,43,43,13,0,0,0,13,19951205103300,20060905225800
4019,249AB11,AB11,1421549.31,4193493.02,0,10,0,10,10,5,0,0,0,5,19951205141500,20060905225800
4020,249AB12,AB12,1421577.04,4193445.15,31.4,11,0,11,11,7,0,0,0,7,19951205141500,20060905225800
4021,249AB13,AB13,1421602.26,4193417.44,31.6,13,0,13,13,6,0,0,0,6,19951205141600,20060905225800
4022,249AB14,AB14,1421628.43,4193396.53,33.7,10,0,10,10,5,0,0,0,5,19951205141600,20060905225800
4023,249AB28,AB28,1421638.84,4193304.59,0,63,0,63,63,28,0,0,0,28,19951205141600,20060905225800
3710,167AB06,AB06,1419852.64,4188212.27,0,127,0,127,127,68,0,0,2,70,19951204140200,20060905225800
3781,167AS11,AS11,1421989.26,4186521.12,0,11,0,11,11,3,0,0,0,3,19951204153600,20060905225800
3782,167AS03,AS03,1421587.18,4187038.39,0,134,0,134,134,43,0,0,2,45,19951204154000,20060905225800
4658,281CT06,CT06,1413470.33,4186257.7,0,102,0,102,102,49,0,0,3,52,19951213155200,20060905225900
4659,281CT08,CT08,1413423.32,4186151.99,0,25,0,25,25,11,0,0,2,13,19951213155200,20060905225900
4660,281CT05,CT05,1413392.73,4186326.81,0,81,0,81,81,33,0,1,1,35,19951213155300,20060905225900
4661,281CP09,CP09,1413650.37,4186891.63,0,214,0,214,214,77,0,1,3,81,19951214093800,20060905225900
4662,281CP10,CP10,1413711.1,4186932.26,0,12,0,12,12,5,0,0,0,5,19951214094100,20060905225900
4166,032AD24,AD24,1423403.89,4195851.9,0,62,0,62,62,21,0,0,0,21,19951206145100,20060905225800
4147,032AE19,AE19,1422293.98,4195204.17,0,112,0,112,112,44,0,0,0,44,19951206141700,20060905225800
3937,119AK04,AK04,1422890.23,4190833.11,0,13,0,13,13,6,0,0,0,6,19951205112100,20060905225800
1555,063CE01,CE01,1417545.12,4185542.2,0,94,0,94,94,36,0,2,7,45,19951128093100,20060905225500
1556,063CE03,CE03,1417618.87,4185440.01,0,45,0,45,45,23,0,0,2,25,19951128093100,20060905225600
1557,063CE04,CE04,1417703.75,4185481.53,0,153,0,153,153,56,1,0,9,66,19951128093100,20060905225600
1558,063CD03,CD03,1417633.03,4185364.99,0,101,0,101,101,56,0,0,8,64,19951128093000,20060905225600
1559,063CB03,CB03,1418091.99,4185442.16,0,22,0,22,22,11,0,0,0,11,19951128093300,20060905225600
1560,063CD02,CD02,1417573.96,4185324.34,0,44,0,44,44,24,0,2,0,26,19951128093000,20060905225600
1561,063CD01,CD01,1417481.55,4185364.66,0,83,0,83,83,35,0,0,7,42,19951128093000,20060905225600
1562,063CD06,CD06,1417457.37,4185297.91,0,75,0,75,75,38,1,0,2,41,19951128092900,20060905225600
1563,063CD05,CD05,1417438.81,4185247.04,0,44,0,44,44,21,0,0,3,24,19951128092700,20060905225600
1564,063CD04,CD04,1417608.12,4185277.39,0,65,0,65,65,39,1,0,7,47,19951128092900,20060905225600
1565,318AB02,AB02,1403085.93,4179593.63,0,12,0,12,12,4,0,0,0,4,19951127163900,20060905225600
1566,318AC05,AC05,1403409.85,4180314.73,0,72,0,72,72,20,0,0,0,20,19951127163900,20060905225600
1567,063EO02,EO02,1417428.07,4185788.79,0,132,0,132,132,75,2,4,16,97,19951128093700,20060905225600
1568,318AC04,AC04,1404114.73,4180191.94,0,308,0,308,308,87,1,0,0,88,19951127163900,20060905225600
1569,318AC06,AC06,1404236.03,4180488.66,0,63,0,63,63,17,0,0,0,17,19951127163900,20060905225600
1570,318AB01,AB01,1403716.94,4179820.46,0,89,0,89,89,33,0,1,0,34,19951127163900,20060905225600
1898,063DH13,DH13,1418185.42,4187299.56,0,89,0,89,89,50,0,1,5,56,19951128133500,20060905225600
