index,type,street_simple,code_riv,street_full,code_commune,type_full,code_riv_commune,COM_code_commune,COM_code_ilot,COM_nom_commune_maj,COM_abscisse,COM_ordonne,COM_orientation,COM_nom_commune,COM_date_creation,COM_date_modifiction,ILOT_code_ilot_normalise,ILOT_pop_municipale,ILOT_pop_compté_a_part,ILOT_pop_totale,ILOT_pop_sans_double_compte,ILOT_nbr_residence_prin,ILOT_nbr_residence_secon,ILOT_NB_LOG_O,ILOT_nbr_logement_vancant,ILOT_nbr_logement_total,QUAR_code_rivoli,QUAR_nom_quartier,QUAR_nom_voie,QUAR_type,QUAR_code_rivoli_commune
89,rue,DU VERDOT,0314,Rue du Verdot ,28,Rue,031428ru,28,13,ARTIGUESPRESBORDEAUX,1423119.0,4191118.86,0,Artigues-Près-Bordeaux,19920310181800,20091013130900,13.0,5983.0,91.0,6074.0,5984.0,1969.0,7.0,11.0,41.0,2028.0,,,,,
90,ave,DE VIRECOURT,0320,Avenue de Virecourt ,28,Avenue,032028av,28,13,ARTIGUESPRESBORDEAUX,1423119.0,4191118.86,0,Artigues-Près-Bordeaux,19920310181800,20091013130900,13.0,5983.0,91.0,6074.0,5984.0,1969.0,7.0,11.0,41.0,2028.0,,,,,
91,rte,DEPARTEMENTALE 1089,,Route Départementale 1089 ,28,Route Départementale,,28,13,ARTIGUESPRESBORDEAUX,1423119.0,4191118.86,0,Artigues-Près-Bordeaux,19920310181800,20091013130900,13.0,5983.0,91.0,6074.0,5984.0,1969.0,7.0,11.0,41.0,2028.0,,,,,
92,rue,DE LA PASTOURELLE,,Rue de la Pastourelle ,28,Rue,,28,13,ARTIGUESPRESBORDEAUX,1423119.0,4191118.86,0,Artigues-Près-Bordeaux,19920310181800,20091013130900,13.0,5983.0,91.0,6074.0,5984.0,1969.0,7.0,11.0,41.0,2028.0,,,,,
93,pce,DU PARC,,Place du Parc ,28,Place,,28,13,ARTIGUESPRESBORDEAUX,1423119.0,4191118.86,0,Artigues-Près-Bordeaux,19920310181800,20091013130900,13.0,5983.0,91.0,6074.0,5984.0,1969.0,7.0,11.0,41.0,2028.0,,,,,
94,all,DU CENTRE,,Allée du Centre ,28,Allée,,28,13,ARTIGUESPRESBORDEAUX,1423119.0,4191118.86,0,Artigues-Près-Bordeaux,19920310181800,20091013130900,13.0,5983.0,91.0,6074.0,5984.0,1969.0,7.0,11.0,41.0,2028.0,,,,,
95,all,DU BOIS LEGER,,Allée du Bois Leger ,28,Allée,,28,13,ARTIGUESPRESBORDEAUX,1423119.0,4191118.86,0,Artigues-Près-Bordeaux,19920310181800,20091013130900,13.0,5983.0,91.0,6074.0,5984.0,1969.0,7.0,11.0,41.0,2028.0,,,,,
96,rte,DEPARTEMENTALE 936,,Route Départementale 936 ,28,Route Départementale,,28,13,ARTIGUESPRESBORDEAUX,1423119.0,4191118.86,0,Artigues-Près-Bordeaux,19920310181800,20091013130900,13.0,5983.0,91.0,6074.0,5984.0,1969.0,7.0,11.0,41.0,2028.0,,,,,
97,res,VILLA OLDIA,,Résidence Villa Oldia,28,Résidence,,28,13,ARTIGUESPRESBORDEAUX,1423119.0,4191118.86,0,Artigues-Près-Bordeaux,19920310181800,20091013130900,13.0,5983.0,91.0,6074.0,5984.0,1969.0,7.0,11.0,41.0,2028.0,,,,,
98,rue,ROLAND PETIT,,Rue Roland Petit,28,Rue,,28,13,ARTIGUESPRESBORDEAUX,1423119.0,4191118.86,0,Artigues-Près-Bordeaux,19920310181800,20091013130900,13.0,5983.0,91.0,6074.0,5984.0,1969.0,7.0,11.0,41.0,2028.0,,,,,
99,rue,MAURICE BEJART,,Rue Maurice Béjart,28,Rue,,28,13,ARTIGUESPRESBORDEAUX,1423119.0,4191118.86,0,Artigues-Près-Bordeaux,19920310181800,20091013130900,13.0,5983.0,91.0,6074.0,5984.0,1969.0,7.0,11.0,41.0,2028.0,,,,,
100,all,JULIE-VICTOIRE DAUBIE,,Allée Julie-Victoire Daubié,28,Allée,,28,13,ARTIGUESPRESBORDEAUX,1423119.0,4191118.86,0,Artigues-Près-Bordeaux,19920310181800,20091013130900,13.0,5983.0,91.0,6074.0,5984.0,1969.0,7.0,11.0,41.0,2028.0,,,,,
101,rue, VACLAV HAVEL,,,28,Rue,,28,13,ARTIGUESPRESBORDEAUX,1423119.0,4191118.86,0,Artigues-Près-Bordeaux,19920310181800,20091013130900,13.0,5983.0,91.0,6074.0,5984.0,1969.0,7.0,11.0,41.0,2028.0,,,,,
102,rue,DE BAROT,,Rue de Barot ,27,Rue,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
103,chem,DE BRANDIER,,Chemin de Brandier ,27,Chemin,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
104,rue,CLOS SAINT-PIERRE,,Rue Clos Saint-Pierre ,27,Rue,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
105,lot,CLOS SAINT-GEORGES,,Lotissement Clos Saint-Georges ,27,Lotissement,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
106,rue,DE GRANDJEAN,,Rue de Grandjean ,27,Rue,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
107,imp,PAGE,,Impasse Page ,27,Impasse,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
108,rue,DU TARREY,,Rue du Tarrey ,27,Rue,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
109,rte,DEPARTEMENTALE 113,,Route Départementale 113 ,27,Route Départementale,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
110,lot,CHATEAU DU GUA,,Lotissement Château du Gua ,27,Lotissement,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
111,ave,LEON BLUM,,Avenue Léon Blum ,27,Avenue,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
112,all,LOT LES ALBIZZIAS,,Allée Lot les Albizzias ,27,Allée,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
113,chem,PIETONS Z.A.C. DU CENTRE,,Chemin Piétons Z.a.c. du Centre ,27,Chemin,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
114,cr,DES JAUGUES,,Chemin Rural des Jaugues ,27,Chemin Rural,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
115,rte,DEPARTEMENTALE 1010,,Route Départementale 1010 ,27,Route Départementale,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
116,voie,Z.A.C. DU CENTRE,,Voie Z.a.c. du Centre ,27,Voie,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
117,pce,DES SAGITTAIRES,,Place des Sagittaires ,27,Place,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
118,all,DES CORMORANS,,Allée des Cormorans ,27,Allée,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
119,rue,DU VAL DE BARES,,Rue du Val de Bares ,27,Rue,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
120,pce,DE LA LIBERATION,,Place de la Libération ,27,Place,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
121,imp,DU MARECHAL FOCH,,Impasse du Maréchal Foch ,27,Impasse,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
122,chem,PIETON 1 LOT SAINT- MICHEL,,Chemin Pieton 1 Lot Saint-Michel ,27,Chemin,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
123,imp,DE LA LIBERATION,,Impasse de la Libération ,27,Impasse,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
124,rue,DE MARSILLON,,Rue de Marsillon ,27,Rue,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
125,pce,ARMAND CHAMPEAU,,Place Armand Champeau ,27,Place,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
126,chem,DES MONTFERRAND,,Chemin des Montferrand ,27,Chemin,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
127,lot,MOULIN DU GUA,,Lotissement Moulin du Gua ,27,Lotissement,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
128,rte,DEPARTEMENTALE 242 E1,,Route Départementale 242 E1,27,Route Départementale,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
129,chem,PIETON CLOS SAINT-PIERRE,,Chemin Piéton Clos Saint-Pierre,27,Chemin,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
130,rte,DEPARTEMENTALE 257,,Route Départementale 257 ,27,Route Départementale,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
131,bret,A 10 (1),,Bretelle A 10 (1) ,27,Bretelle,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
132,bret,A 10 (2),,Bretelle A 10 (2) ,27,Bretelle,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
133,bret,A 10 (5),,Bretelle A 10 (5) ,27,Bretelle,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
134,bret,A 10 (6),,Bretelle A 10 (6) ,27,Bretelle,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
135,acc,AUTOROUTES DU SUD DE LA FRANCE,,Accès Autoroutes du Sud de la France,27,Accès,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
136,imp,DU JARDIN DU PRIEURE,,Impasse du Jardin du prieuré,27,Impasse,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
137,ave,DU PARC DU GUA,,Avenue du Parc du Gua ,27,Avenue,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
138,rue,DE CHANTE-ALOUETTE,,Rue de Chante-Alouette ,27,Rue,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
139,rue,LUCIE AUBRAC,,Rue Lucie Aubrac ,27,Rue,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
140,rue,SIMONE DE BEAUVOIR,,Rue Simone de Beauvoir ,27,Rue,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
141,rue,DES PRES DE SABAREGE,,Rue des Pres de Sabarege ,27,Rue,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
142,rue,LOUIS MASSINA,,Rue Louis Massina,27,Rue,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
143,chem,PIETON 2 LOT SAINT- MICHEL,,Chemin Pieton 2 Lot Saint-Michel ,27,Chemin,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
144,imp,DE PELET,,Impasse de Pelet ,27,Impasse,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
145,rue,ROSA BONHEUR,,Rue Rosa Bonheur ,27,Rue,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
146,rue,BORIS VIAN,,Rue Boris Vian,27,Rue,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
147,rue,COLUCHE,,Rue Coluche,27,Rue,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
148,rue,DJANGO REINHARDT,,Rue Django Reinhardt,27,Rue,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
149,rue,PAUL RAMADIER,,Rue Paul Ramadier,27,Rue,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
150,rue,NELSON MANDELA,,Rue Nelson Mandela,27,Rue,,27,3,AMBARESETLAGRAVE,1422226.17,4200430.36,0,Ambarès-et-Lagrave,19920310181800,20080925154032,3.0,11201.0,153.0,11354.0,11205.0,4052.0,34.0,9.0,211.0,4306.0,,,,,
151,res,HENRI BARBUSSE,,Résidence Henri Barbusse ,20,Résidence,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
152,rue,DU GRAND LOC,,Rue du Grand Loc ,20,Rue,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
153,chem,DE BELLOC,,Chemin de Belloc ,20,Chemin,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
154,rue,SAINT- JAMES,,Rue Saint-James ,20,Rue,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
155,quai,DE VIAL,,Quai de Vial,20,Quai,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
156,chem,CLOS SAINT- JAMES,,Chemin Clos Saint-James ,20,Chemin,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
157,rue,MONTSOURIS,,Rue Montsouris ,20,Rue,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
158,chem,PIETONS LOT LES COTEAUX 2,,Chemin Piétons Lot les Coteaux 2 ,20,Chemin,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
159,chem,PIETONS LOT LES COTEAUX 3,,Chemin Piétons Lot les Coteaux 3 ,20,Chemin,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
160,chem,PIETONS LOT LES COTEAUX 5,,Chemin Piétons Lot les Coteaux 5 ,20,Chemin,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
161,res,PEYRAT 2,,Résidence Peyrat 2 ,20,Résidence,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
162,res,PEYRAT 3,,Résidence Peyrat 3 ,20,Résidence,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
163,imp,LOTISSEMENT MONTSOURIS,,Impasse Lotissement Montsouris ,20,Impasse,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
164,rue,SAINT YZARD,,Rue Saint Yzard ,20,Rue,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
165,prk,GARE VOYAGEURS AVE GAL LECLERC,,Parking Gare Voyageurs Ave Gal Leclerc,20,Parking,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
166,acc,MAISON DE RETRAITE CH. POMEROL,,Accès Maison de Retraite Ch. Pomerol,20,Accès,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
167,rue,LOT. TOULOUSE LAUTREC,,Rue Lot. Toulouse Lautrec ,20,Rue,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
168,cr,DONNANT ROUTE DE SAINT- LOUIS,,Chemin Rural Donnant Route de Saint-Louis ,20,Chemin Rural,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
169,imp,DU SQUARE DU JARDIN PUBLIC,,Impasse du Square du Jardin Public ,20,Impasse,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
170,voie,PARC D'ACTIVITES MANON CORMIER,,Voie Parc d'Activites Manon Cormier,20,Voie,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
171,acc,NUMERO 4 PORT AUTONOME,,Accès Numero 4 Port Autonome ,20,Accès,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
172,ave,DES GUERLANDES - RD 113,,Avenue des Guerlandes -Rd 113 ,20,Avenue,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
173,rte,DE SAINT LOUIS - RD 10,,Route de Saint Louis -Rd 10 ,20,Route Départementale,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
174,all,DES MARRONNIERS,,Allée des Marronniers ,20,Allée,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
175,rue,DES SOURCES,,Rue des Sources ,20,Rue,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
176,acc,NUMERO 3 PORT AUTONOME,,Accès Numero 3 Port Autonome ,20,Accès,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
177,acc,NUMERO 2 PORT AUTONOME,,Accès Numero 2 Port Autonome ,20,Accès,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
178,acc,NUMERO 5 PORT AUTONOME,,Accès Numero 5 Port Autonome ,20,Accès,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
179,acc,NUMERO 6 PORT AUTONOME,,Accès Numero 6 Port Autonome ,20,Accès,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
180,chem,PIETONS LOT LES COTEAUX 4,,Chemin Piétons Lot les Coteaux 4 ,20,Chemin,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
181,chem,PIETONS LOT LES COTEAUX 6,,Chemin Piétons Lot les Coteaux 6 ,20,Chemin,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
182,cite,DE LA PARQUEYRE,,Cité de la Parqueyre ,20,Cité,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
183,acc,NUMERO 8 PORT AUTONOME,,Accès Numero 8 Port Autonome ,20,Accès,,20,32,BASSENS,1420917.39,4196043.49,0,Bassens,19920310181800,20080925154132,32.0,6978.0,0.0,6978.0,6978.0,2569.0,6.0,12.0,90.0,2677.0,,,,,
